Año,Clave del incendio,latitud_grados,latitud_minutos,latitud_segundos,Latitud,longitud_grados,longitud_minutos,longitud_segundos,Longitud,Clave Municipio,Estado,Municipio,CVE_ENT,CVE_MUN,CVEGEO,Región,Predio,Causa,Causa especifica,Fecha Inicio,Fecha Termino,Duración días,Tipo de incendio,Tipo Vegetación,Régimen de fuego,Tipo impacto,Arbolado Adulto,Renuevo,Arbustivo,Herbáceo,Hojarasca,Total hectáreas,Tamaño,Detección,Llegada,Duración
2021,21-09-0650,19,8,7.99,19.135553,99,5,39.24,-99.09423333,9,Ciudad de México,Milpa Alta,9,9,9009,Centro,B.C. San Pablo Oztotepec,Actividades ilícitas,Vandalismo,44242,44242,1 Día,Superficial,Bosque de Pino,Adaptado,Impacto Mínimo,0,0,0,4.5,0,4.5,0 a 5 Hectáreas,0.003472222,0.013194444,0.093055556
2021,21-09-0656,19,7,42.79,19.128553,99,1,23.89,-99.02330278,9,Ciudad de México,Milpa Alta,9,9,9009,Centro,B. C. San Lorenzo Tlacoyucan,Actividades ilícitas,Vandalismo,44242,44242,1 Día,Superficial,Bosque de Pino,Adaptado,Impacto Mínimo,0,0,0,4.83,0,4.83,0 a 5 Hectáreas,0.003472222,0.064583333,0.205555556
2021,21-09-0657,19,6,58.96,19.116378,99,8,42.66,-99.14518333,9,Ciudad de México,Milpa Alta,9,9,9009,Centro,B.C. San Miguel Topilejo,Actividades Pecuarias,Quema para pastoreo,44242,44243,2 a 3 Días,Superficial,Bosque de Pino,Adaptado,Impacto Mínimo,0,0,0,14,0,14,11 a 20 Hectáreas,0.003472222,0.010416667,1.078472222
2021,21-09-0658,19,9,41.72,19.161589,99,7,9.33,-99.11925833,9,Ciudad de México,Milpa Alta,9,9,9009,Centro,B.C. San Salvador Cuauhtenco,Actividades ilícitas,Vandalismo,44242,44242,1 Día,Superficial,Bosque de Pino,Adaptado,Impacto Mínimo,0,0,0,0.3,0,0.3,0 a 5 Hectáreas,0.003472222,0.064583333,0.205555556
2021,21-09-0661,19,14,27.77,19.241047,99,2,41.7019,-99.04491719,13,Ciudad de México,Xochimilco,9,13,9013,Centro,B. E. San Gregorio Atlapulco,Actividades ilícitas,Vandalismo,44242,44242,1 Día,Superficial,Matorral Submontano,Otros,Impacto Mínimo,0,0,5.36,0,0,5.36,6 a 10 Hectáreas,0.003472222,0.011111111,0.209722222
2021,21-09-0662,19,14,7.8,19.2355,99,14,55.3,-99.24869444,12,Ciudad de México,Tlalpan,9,12,9012,Centro,B.C. de San Miguel y Santo Tomas Ajusco,Actividades ilícitas,Vandalismo,44242,44242,1 Día,Superficial,Bosque de Pino,Adaptado,Impacto Mínimo,0,0,0.13,0,0,0.13,0 a 5 Hectáreas,0.003472222,0.0125,0.078472222
2021,21-09-0664,19,13,57.16,19.232544,99,15,16.85,-99.25468056,12,Ciudad de México,Tlalpan,9,12,9012,Centro,B.C. de San Miguel y Santo Tomas Ajusco,Actividades ilícitas,Vandalismo,44242,44242,1 Día,Superficial,Bosque de Pino,Adaptado,Impacto Mínimo,0,0,0,6.2,0,6.2,6 a 10 Hectáreas,0.003472222,0.020833333,0.208333333
2021,21-09-0668,19,8,22.1,19.139472,99,16,6.9,-99.26858333,12,Ciudad de México,Tlalpan,9,12,9012,Centro,B.C. San Miguel Topilejo,Actividades Pecuarias,Quema para pastoreo,44242,44243,2 a 3 Días,Superficial,Bosque de Pino,Adaptado,Impacto Mínimo,0,0,0,0.98,0,0.98,0 a 5 Hectáreas,0.003472222,0.017361111,0.166666667
2021,21-09-0669,19,7,9.75,19.119375,99,7,31.23,-99.12534167,9,Ciudad de México,Milpa Alta,9,9,9009,Centro,B.C. San Salvador Cuauhtenco,Actividades ilícitas,Vandalismo,44242,44242,1 Día,Superficial,Bosque de Pino,Adaptado,Impacto Mínimo,0,0,0,0.8,0,0.8,0 a 5 Hectáreas,0.003472222,0.006944444,0.21875
2021,21-09-0670,19,6,2.01,19.100558,99,2,45.1,-99.04586111,9,Ciudad de México,Milpa Alta,9,9,9009,Centro,B. C. San Lorenzo Tlacoyucan,Actividades ilícitas,Vandalismo,44242,44242,1 Día,Superficial,Bosque de Pino,Adaptado,Impacto Mínimo,0,0,0,0,0.2,0.2,0 a 5 Hectáreas,0.003472222,0.034722222,0.049305556
2021,21-09-0672,19,8,29.95,19.141653,99,2,43.56,-99.04543333,9,Ciudad de México,Milpa Alta,9,9,9009,Centro,B. C. San Lorenzo Tlacoyucan,Actividades ilícitas,Vandalismo,44242,44242,1 Día,Superficial,Bosque de Pino,Adaptado,Impacto Mínimo,0,0,0,1.5,1.5,3,0 a 5 Hectáreas,0.003472222,0.0125,0.083333333
2021,21-09-0676,19,8,22.38,19.13955,99,2,15.49,-99.03763611,9,Ciudad de México,Milpa Alta,9,9,9009,Centro,B. C. San Lorenzo Tlacoyucan,Actividades ilícitas,Vandalismo,44242,44242,1 Día,Superficial,Bosque de Pino,Adaptado,Impacto Mínimo,0,0,0,0.2,0,0.2,0 a 5 Hectáreas,0.003472222,0.003472222,0.059027778
2021,21-09-0677,19,6,37.2,19.110333,99,1,33,-99.02583333,9,Ciudad de México,Milpa Alta,9,9,9009,Centro,B. C. San Lorenzo Tlacoyucan,Actividades ilícitas,Vandalismo,44243,44243,1 Día,Superficial,Pastizal Natural,Adaptado,Impacto Mínimo,0,0,0,3,0,3,0 a 5 Hectáreas,0.003472222,0.041666667,0.09375
2021,21-09-0679,19,8,40.2,19.1445,99,10,25.1,-99.17363889,12,Ciudad de México,Tlalpan,9,12,9012,Centro,B.C. San Miguel Topilejo,Actividades ilícitas,Vandalismo,44243,44243,1 Día,Superficial,Bosque de Pino,Adaptado,Impacto Mínimo,0,0,0,0.21,0,0.21,0 a 5 Hectáreas,0.003472222,0.017361111,0.059027778
2021,21-09-0680,19,9,42.84,19.1619,99,12,38.77,-99.21076944,12,Ciudad de México,Tlalpan,9,12,9012,Centro,B.C. San Miguel Topilejo,Actividades ilícitas,Vandalismo,44243,44243,1 Día,Superficial,Bosque de Pino,Adaptado,Impacto Mínimo,0,0,0,0,2,2,0 a 5 Hectáreas,0.003472222,0.030555556,0.101388889
2021,21-09-0683,19,7,53.56,19.131544,99,1,58.44,-99.0329,9,Ciudad de México,Milpa Alta,9,9,9009,Centro,B.C. San Salvador Cuauhtenco,Actividades ilícitas,Vandalismo,44243,44243,1 Día,Superficial,Bosque de Pino,Adaptado,Impacto Mínimo,0,0,0,0.5,0,0.5,0 a 5 Hectáreas,0.003472222,0.03125,0.159722222
2021,21-09-0684,19,8,22.5,19.139583,98,59,45.5,-98.99597222,9,Ciudad de México,Milpa Alta,9,9,9009,Centro,B.C. Santa Ana Tlacotenco,Actividades ilícitas,Vandalismo,44243,44243,1 Día,Superficial,Bosque de Pino,Adaptado,Impacto Mínimo,0,0,0,0,1.5,1.5,0 a 5 Hectáreas,0.003472222,0.032638889,0.069444444
2021,21-09-0687,19,5,47.43,19.096508,99,13,18.3,-99.22175,12,Ciudad de México,Tlalpan,9,12,9012,Centro,B.C. San Miguel Topilejo,Actividades ilícitas,Vandalismo,44243,44243,1 Día,Superficial,Bosque de Pino,Adaptado,Impacto Mínimo,0,0,0,2.5,0,2.5,0 a 5 Hectáreas,0.003472222,0.020833333,0.125
2021,21-09-0689,19,10,20.42,19.172339,99,14,24.07,-99.24001944,12,Ciudad de México,Tlalpan,9,12,9012,Centro,B.C. de San Miguel y Santo Tomas Ajusco,Actividades ilícitas,Vandalismo,44243,44243,1 Día,Superficial,Bosque de Pino,Adaptado,Impacto Mínimo,0,0,0,0.9,0,0.9,0 a 5 Hectáreas,0.003472222,0.017361111,0.090277778
2021,21-09-0690,19,10,23.84,19.173289,99,10,31.93,-99.17553611,12,Ciudad de México,Tlalpan,9,12,9012,Centro,B.C. San Miguel Topilejo,Actividades ilícitas,Vandalismo,44243,44243,1 Día,Superficial,Bosque de Pino-Encino,Adaptado,Impacto Mínimo,0,0,0,22,0,22,21 a 50 Hectáreas,0.003472222,0.015277778,0.284722222
2021,21-09-0693,19,6,44.19,19.112275,99,1,32.48,-99.02568889,9,Ciudad de México,Milpa Alta,9,9,9009,Centro,San Lorenzo Tlacoyucan,Actividades ilícitas,Vandalismo,44243,44243,1 Día,Superficial,Pastizal Natural,Adaptado,Impacto Mínimo,0,0,0,5,0,5,0 a 5 Hectáreas,0.003472222,0.020833333,0.072916667
2021,21-09-0695,19,35,6.17,19.585047,99,7,44.22,-99.12895,5,Ciudad de México,Gustavo A. Madero,9,5,9005,Centro,Cuautepec,Actividades ilícitas,Vandalismo,44243,44243,1 Día,Superficial,Bosque Inducido,Otros,Impacto Mínimo,0,3,0,17,0,20,11 a 20 Hectáreas,0.003472222,0.010416667,0.179861111
2021,21-09-0697,19,8,13.85,19.137181,99,11,18.76,-99.18854444,12,Ciudad de México,Tlalpan,9,12,9012,Centro,B.C. San Miguel Topilejo,Actividades ilícitas,Vandalismo,44243,44243,1 Día,Superficial,Bosque de Pino,Adaptado,Impacto Mínimo,0,0,0,0.3,0,0.3,0 a 5 Hectáreas,0.003472222,0.013888889,0.055555556
2021,21-09-0701,19,9,45.03,19.162508,99,5,10.5504,-99.086264,9,Ciudad de México,Milpa Alta,9,9,9009,Centro,B.C. San Salvador Cuauhtenco,Actividades ilícitas,Vandalismo,44243,44243,1 Día,Superficial,Bosque de Pino,Adaptado,Impacto Mínimo,0,0,0,0.41,0.42,0.83,0 a 5 Hectáreas,0.003472222,0.013888889,0.065277778
2021,21-09-0703,19,6,43.75,19.112153,99,9,3.56,-99.15098889,9,Ciudad de México,Milpa Alta,9,9,9009,Centro,B.C. San Miguel Topilejo,Actividades ilícitas,Vandalismo,44243,44243,1 Día,Superficial,Bosque de Pino,Adaptado,Impacto Mínimo,0,0,0,1.2,0,1.2,0 a 5 Hectáreas,0.003472222,0.020833333,0.088888889
2021,21-09-0706,19,9,25.92,19.1572,99,7,22.33,-99.12286944,9,Ciudad de México,Milpa Alta,9,9,9009,Centro,B.C. San Salvador Cuauhtenco,Actividades ilícitas,Vandalismo,44243,44243,1 Día,Superficial,Bosque de Pino,Adaptado,Impacto Mínimo,0,0,0,0.33,0,0.33,0 a 5 Hectáreas,0.003472222,0.011111111,0.041666667
2021,21-09-0711,19,9,28.88,19.158022,99,7,22.5,-99.12291667,9,Ciudad de México,Milpa Alta,9,9,9009,Centro,B.C. San Salvador Cuauhtenco,Cazadores,Ninguna / No aplica,44243,44244,2 a 3 Días,Superficial,Bosque de Pino,Adaptado,Impacto Mínimo,0,0,0,2.5,2,4.5,0 a 5 Hectáreas,0.003472222,0.059722222,0.697916667
2021,21-09-0712,19,6,35.51,19.109864,99,9,12.21,-99.15339167,9,Ciudad de México,Milpa Alta,9,9,9009,Centro,B.C. San Miguel Topilejo,Actividades ilícitas,Vandalismo,44243,44243,1 Día,Superficial,Bosque de Pino,Adaptado,Impacto Mínimo,0,0,0,0.19,0,0.19,0 a 5 Hectáreas,0.003472222,0.020833333,0.090277778
2021,21-09-0713,19,10,23.78,19.173272,99,10,55.55,-99.18209722,12,Ciudad de México,Tlalpan,9,12,9012,Centro,B.C. San Miguel Topilejo,Actividades ilícitas,Vandalismo,44243,44243,1 Día,Superficial,Bosque de Pino,Adaptado,Impacto Mínimo,0,0,0,0,1.34,1.34,0 a 5 Hectáreas,0.003472222,0.017361111,0.159722222
2021,21-09-0724,19,10,25.24,19.173678,99,10,59.9,-99.18330556,12,Ciudad de México,Tlalpan,9,12,9012,Centro,B.C. San Miguel Topilejo,Actividades ilícitas,Vandalismo,44244,44244,1 Día,Superficial,Bosque de Pino-Encino,Adaptado,Impacto Mínimo,0,0,0,0,3.2,3.2,0 a 5 Hectáreas,0.003472222,0.013888889,0.229166667
2021,21-09-0725,19,35,3.8,19.584389,99,7,42.78,-99.12855,5,Ciudad de México,Gustavo A. Madero,9,5,9005,Centro,Cuautepec,Actividades ilícitas,Vandalismo,44244,44244,1 Día,Superficial,Matorral Submontano,Otros,Impacto Mínimo,0,0,0,1,0,1,0 a 5 Hectáreas,0.003472222,0.010416667,0.13125
2021,21-09-0728,19,7,45.91,19.129419,99,1,39.2,-99.02755556,9,Ciudad de México,Milpa Alta,9,9,9009,Centro,B. C. San Lorenzo Tlacoyucan,Actividades ilícitas,Vandalismo,44244,44244,1 Día,Superficial,Bosque de Pino,Adaptado,Impacto Mínimo,0,0,0,0.15,0.15,0.3,0 a 5 Hectáreas,0.003472222,0.075694444,0.100694444
2021,21-09-0734,19,9,24.54,19.156817,99,4,48.64,-99.08017778,9,Ciudad de México,Milpa Alta,9,9,9009,Centro,San Pedro Atocpan,Actividades ilícitas,Vandalismo,44244,44244,1 Día,Superficial,Bosque de Pino,Adaptado,Impacto Mínimo,0,0,0,1,0,1,0 a 5 Hectáreas,0.003472222,0.025,0.045138889
2021,21-09-0746,19,10,28.72,19.174644,99,10,31.08,-99.1753,12,Ciudad de México,Tlalpan,9,12,9012,Centro,B.C. San Miguel Topilejo,Actividades ilícitas,Vandalismo,44244,44244,1 Día,Superficial,Bosque de Pino-Encino,Adaptado,Impacto Mínimo,0,0,0,0,1.2,1.2,0 a 5 Hectáreas,0.003472222,0.036805556,0.104166667
2021,21-09-0750,19,7,19.51,19.122086,99,8,15.57,-99.13765833,9,Ciudad de México,Milpa Alta,9,9,9009,Centro,B.C. San Miguel Topilejo,Actividades ilícitas,Vandalismo,44244,44245,2 a 3 Días,Superficial,Bosque de Pino,Adaptado,Impacto Mínimo,0,0,0,3.13,0,3.13,0 a 5 Hectáreas,0.003472222,0.024305556,1.09375
2021,21-09-0751,19,8,26.7,19.14075,99,15,47.4,-99.26316667,12,Ciudad de México,Tlalpan,9,12,9012,Centro,B.C. San Miguel Topilejo,Actividades Pecuarias,Quema para pastoreo,44244,44244,1 Día,Superficial,Bosque de Pino,Adaptado,Impacto Mínimo,0,0,0,0.3,0,0.3,0 a 5 Hectáreas,0.003472222,0.010416667,0.0625
2021,21-09-0758,19,14,35.4,19.243167,99,14,41.6,-99.24488889,12,Ciudad de México,Tlalpan,9,12,9012,Centro,B.C. de San Miguel y Santo Tomas Ajusco,Actividades ilícitas,Vandalismo,44245,44245,1 Día,Superficial,Bosque de Pino,Adaptado,Impacto Mínimo,0,0,0,0.35,0,0.35,0 a 5 Hectáreas,0.003472222,0.03125,0.125
2021,21-09-0761,19,6,6.74,19.101872,99,2,22.03,-99.03945278,9,Ciudad de México,Milpa Alta,9,9,9009,Centro,B.C. San Pablo Oztotepec,Actividades ilícitas,Vandalismo,44245,44245,1 Día,Superficial,Bosque de Pino,Adaptado,Impacto Mínimo,0,0,0,0.8,0,0.8,0 a 5 Hectáreas,0.003472222,0.068055556,0.090277778
2021,21-09-0763,19,11,58.73,19.199647,99,18,10.6,-99.30294444,12,Ciudad de México,Tlalpan,9,12,9012,Centro,B.C. de San Miguel y Santo Tomas Ajusco,Actividades ilícitas,Vandalismo,44245,44245,1 Día,Superficial,Bosque de Pino,Adaptado,Impacto Mínimo,0,0,0,2.5,0,2.5,0 a 5 Hectáreas,0.003472222,0.024305556,0.142361111
2021,21-09-0769,19,16,38.8,19.277444,99,15,4.2,-99.25116667,8,Ciudad de México,La Magdalena Contreras,9,8,9008,Centro,San Nicolas Totolapan,Actividades ilícitas,Vandalismo,44245,44245,1 Día,Superficial,Bosque de Pino-Encino,Adaptado,Impacto Mínimo,0,0,0,0,0.59,0.59,0 a 5 Hectáreas,0.003472222,0.019444444,0.09375
2021,21-09-0771,19,9,4.66,19.151294,98,59,41.58,-98.99488333,9,Ciudad de México,Milpa Alta,9,9,9009,Centro,B.C. Santa Ana Tlacotenco,Actividades ilícitas,Vandalismo,44245,44245,1 Día,Superficial,Bosque de Pino-Encino,Adaptado,Impacto Mínimo,0,0,0,1.15,0,1.15,0 a 5 Hectáreas,0.003472222,0.0125,0.050694444
2021,21-09-0773,19,9,0.29,19.150081,99,3,36.6,-99.06016667,9,Ciudad de México,Milpa Alta,9,9,9009,Centro,San Pedro Atocpan,Actividades ilícitas,Vandalismo,44245,44245,1 Día,Superficial,Bosque de Pino,Adaptado,Impacto Mínimo,0,0,0,0,0.42,0.42,0 a 5 Hectáreas,0.003472222,0.039583333,0.086805556
2021,21-09-0775,19,11,25.49,19.190414,99,12,10.54,-99.20292778,12,Ciudad de México,Tlalpan,9,12,9012,Centro,B.C. de San Miguel y Santo Tomas Ajusco,Actividades ilícitas,Vandalismo,44245,44245,1 Día,Superficial,Bosque de Pino,Adaptado,Impacto Mínimo,0,0,0,0.4,0,0.4,0 a 5 Hectáreas,0.003472222,0.017361111,0.142361111
2021,21-09-0778,19,16,7.96,19.268878,99,15,53.2,-99.26477778,8,Ciudad de México,La Magdalena Contreras,9,8,9008,Centro,San Nicolas Totolapan,Actividades ilícitas,Vandalismo,44245,44245,1 Día,Superficial,Bosque de Oyamel,Sensible,Impacto Mínimo,0,0,2,0,10,12,11 a 20 Hectáreas,0.003472222,0.013888889,0.170138889
2021,21-09-0784,19,8,29,19.141389,99,15,40.8,-99.26133333,12,Ciudad de México,Tlalpan,9,12,9012,Centro,B.C. San Miguel Topilejo,Actividades ilícitas,Vandalismo,44245,44245,1 Día,Superficial,Bosque de Pino,Adaptado,Impacto Mínimo,0,0,0,0.12,0,0.12,0 a 5 Hectáreas,0.003472222,0.017361111,0.055555556
2021,21-09-0788,19,12,3.52,19.200978,99,10,37,-99.17694444,12,Ciudad de México,Tlalpan,9,12,9012,Centro,B.C. San Miguel Topilejo,Actividades ilícitas,Vandalismo,44245,44245,1 Día,Superficial,Bosque de Pino-Encino,Adaptado,Impacto Mínimo,0,0,0.76,0,0,0.76,0 a 5 Hectáreas,0.003472222,0.041666667,0.084027778
2021,21-09-0792,19,6,7.9,19.102194,99,12,5.6,-99.20155556,12,Ciudad de México,Tlalpan,9,12,9012,Centro,B.C. San Miguel Topilejo,Actividades Pecuarias,Quema para pastoreo,44245,44245,1 Día,Superficial,Pastizal Natural,Adaptado,Impacto Mínimo,0,0,0,1.2,0,1.2,0 a 5 Hectáreas,0.003472222,0.013888889,0.100694444
2021,21-09-0800,19,9,24.5,19.156806,99,6,58.98,-99.11638333,9,Ciudad de México,Milpa Alta,9,9,9009,Centro,B.C. San Salvador Cuauhtenco,Actividades ilícitas,Vandalismo,44246,44246,1 Día,Superficial,Bosque de Pino,Adaptado,Impacto Mínimo,0,0,0,5,0,5,0 a 5 Hectáreas,0.003472222,0.0125,0.145833333
2021,21-09-0803,19,8,27.5,19.140972,99,15,40.3,-99.26119444,12,Ciudad de México,Tlalpan,9,12,9012,Centro,B.C. San Miguel Topilejo,Actividades ilícitas,Vandalismo,44246,44246,1 Día,Superficial,Bosque de Pino,Adaptado,Impacto Mínimo,0,0,0,2,0,2,0 a 5 Hectáreas,0.003472222,0.020833333,0.131944444
2021,21-09-0807,19,8,9.43,19.135953,99,1,58.99,-99.03305278,9,Ciudad de México,Milpa Alta,9,9,9009,Centro,B. C. San Lorenzo Tlacoyucan,Actividades ilícitas,Vandalismo,44246,44246,1 Día,Superficial,Bosque de Pino,Adaptado,Impacto Mínimo,0,0,0,0.075,0.075,0.15,0 a 5 Hectáreas,0.003472222,0.036111111,0.111805556
2021,21-09-0808,19,8,23.5,19.139861,99,15,45.4,-99.26261111,12,Ciudad de México,Tlalpan,9,12,9012,Centro,B.C. San Miguel Topilejo,Actividades ilícitas,Vandalismo,44246,44246,1 Día,Superficial,Bosque de Pino,Adaptado,Impacto Mínimo,0,0,0,0.34,0,0.34,0 a 5 Hectáreas,0.003472222,0.017361111,0.065972222
2021,21-09-0809,19,18,21.01,19.305836,99,5,49.66,-99.09712778,13,Ciudad de México,Xochimilco,9,13,9013,Centro,Cuemanco,Actividades ilícitas,Vandalismo,44247,44247,1 Día,Superficial,Vegetación Halofila Hidrófila,Adaptado,Impacto Mínimo,0,0,0,5.9,0,5.9,6 a 10 Hectáreas,0.003472222,0.024305556,0.323611111
2021,21-09-0812,19,9,23.3,19.156472,99,10,58.22,-99.18283889,12,Ciudad de México,Tlalpan,9,12,9012,Centro,B.C. San Miguel Topilejo,Actividades ilícitas,Vandalismo,44247,44247,1 Día,Superficial,Bosque de Pino,Adaptado,Impacto Mínimo,0,0,0,0.27,0,0.27,0 a 5 Hectáreas,0.003472222,0.020833333,0.079861111
2021,21-09-0815,19,13,29.17,19.224769,99,3,46.51,-99.06291944,13,Ciudad de México,Xochimilco,9,13,9013,Centro,B. E. San Gregorio Atlapulco,Actividades ilícitas,Vandalismo,44247,44247,1 Día,Superficial,Matorral Submontano,Otros,Impacto Mínimo,0,0,6,0,0,6,6 a 10 Hectáreas,0.003472222,0.025694444,0.263888889
2021,21-09-0816,19,16,17.12,19.271422,99,15,43.25,-99.26201389,8,Ciudad de México,La Magdalena Contreras,9,8,9008,Centro,San Nicolas Totolapan,Actividades ilícitas,Vandalismo,44247,44247,1 Día,Superficial,Bosque de Oyamel,Sensible,Impacto Mínimo,0,0,0,0,2,2,0 a 5 Hectáreas,0.003472222,0.024305556,0.277777778
2021,21-09-0817,19,11,14.9,19.187472,99,13,52,-99.23111111,12,Ciudad de México,Tlalpan,9,12,9012,Centro,B.C. de San Miguel y Santo Tomas Ajusco,Actividades Pecuarias,Quema para pastoreo,44247,44247,1 Día,Superficial,Bosque de Pino,Adaptado,Impacto Mínimo,0,0,0,0.1,0,0.1,0 a 5 Hectáreas,0.003472222,0.022222222,0.055555556
2021,21-09-0820,19,8,27.64,19.141011,99,10,47.55,-99.179875,12,Ciudad de México,Tlalpan,9,12,9012,Centro,B.C. San Miguel Topilejo,Actividades ilícitas,Vandalismo,44247,44247,1 Día,Superficial,Bosque de Pino,Adaptado,Impacto Mínimo,0,0,0,2.2,0,2.2,0 a 5 Hectáreas,0.003472222,0.008333333,0.09375
2021,21-09-0821,19,12,59.1,19.216417,99,10,26.65,-99.17406944,12,Ciudad de México,Tlalpan,9,12,9012,Centro,B.C. de San Miguel y Santo Tomas Ajusco,Actividades ilícitas,Vandalismo,44247,44247,1 Día,Superficial,Bosque de Encino,Adaptado,Impacto Mínimo,0,0,0,0.61,0,0.61,0 a 5 Hectáreas,0.003472222,0.055555556,0.107638889
2021,21-09-0829,19,8,23.94,19.139983,99,2,23.53,-99.03986944,9,Ciudad de México,Milpa Alta,9,9,9009,Centro,B. C. San Lorenzo Tlacoyucan,Actividades ilícitas,Vandalismo,44247,44247,1 Día,Superficial,Bosque de Pino,Adaptado,Impacto Mínimo,0,0,0,0.33,0,0.33,0 a 5 Hectáreas,0.003472222,0.036111111,0.072222222
2021,21-09-0830,19,12,2.63,19.200731,99,18,14.96,-99.30415556,12,Ciudad de México,Tlalpan,9,12,9012,Centro,B.C. de San Miguel y Santo Tomas Ajusco,Actividades ilícitas,Vandalismo,44247,44247,1 Día,Superficial,Bosque de Pino,Adaptado,Impacto Mínimo,0,0,0.8,0,0,0.8,0 a 5 Hectáreas,0.003472222,0.017361111,0.090277778
2021,21-09-0832,19,9,24,19.156667,99,13,31.4,-99.22538889,12,Ciudad de México,Tlalpan,9,12,9012,Centro,B.C. de San Miguel y Santo Tomas Ajusco,Actividades Pecuarias,Quema para pastoreo,44247,44247,1 Día,Superficial,Bosque de Pino,Adaptado,Impacto Mínimo,0,0,0,0.88,0,0.88,0 a 5 Hectáreas,0.003472222,0.024305556,0.090277778
2021,21-09-0838,19,7,40.03,19.127786,98,59,13.1,-98.98697222,9,Ciudad de México,Milpa Alta,9,9,9009,Centro,B.C. Santa Ana Tlacotenco,Actividades ilícitas,Vandalismo,44247,44247,1 Día,Superficial,Bosque de Oyamel,Sensible,Impacto Mínimo,0,0,0,1.5,0.5,2,0 a 5 Hectáreas,0.003472222,0.031944444,0.078472222
2021,21-09-0840,19,16,11.04,19.269733,99,16,2.49,-99.26735833,8,Ciudad de México,La Magdalena Contreras,9,8,9008,Centro,B.C. San Nicolas Totolapan,Actividades ilícitas,Vandalismo,44247,44247,1 Día,Superficial,Bosque de Oyamel,Sensible,Impacto Mínimo,0,0,0,0,0.48,0.48,0 a 5 Hectáreas,0.003472222,0.036111111,0.121527778
2021,21-09-0841,19,16,4.3,19.267861,99,16,40.9,-99.27802778,8,Ciudad de México,La Magdalena Contreras,9,8,9008,Centro,Magdalena Atlitic,Actividades ilícitas,Vandalismo,44248,44248,1 Día,Superficial,Bosque de Oyamel,Sensible,Impacto Mínimo,0,0,0,0.8,0,0.8,0 a 5 Hectáreas,0.003472222,0.075,0.245138889
2021,21-09-0842,19,17,18.71,19.288531,99,16,43.03,-99.27861944,10,Ciudad de México,Álvaro Obregón,9,10,9010,Centro,Magdalena Atlitic,Actividades ilícitas,Vandalismo,44248,44248,1 Día,Superficial,Pastizal Natural,Adaptado,Impacto Mínimo,0,0,0.1,0,0.3,0.4,0 a 5 Hectáreas,0.003472222,0.076388889,0.229166667
2021,21-09-0843,19,14,36.8,19.243556,99,19,42.7,-99.32852778,4,Ciudad de México,Cuajimalpa de Morelos,9,4,9004,Centro,Magdalena Atlitic,Actividades Pecuarias,Quema para pastoreo,44248,44248,1 Día,Superficial,Bosque de Pino,Adaptado,Impacto Mínimo,0,0,0,0.5,0,0.5,0 a 5 Hectáreas,0.003472222,0.072916667,0.145833333
2021,21-09-0846,19,8,34.34,19.142872,99,2,58.49,-99.04958056,9,Ciudad de México,Milpa Alta,9,9,9009,Centro,San Pedro Atocpan,Actividades ilícitas,Vandalismo,44248,44248,1 Día,Superficial,Bosque Inducido,Otros,Impacto Mínimo,0,0,0,0,0.3,0.3,0 a 5 Hectáreas,0.003472222,0.020138889,0.076388889
2021,21-09-0859,19,10,32.6,19.175722,99,13,58.9,-99.23302778,12,Ciudad de México,Tlalpan,9,12,9012,Centro,B.C. de San Miguel y Santo Tomas Ajusco,Actividades Pecuarias,Quema para pastoreo,44248,44248,1 Día,Superficial,Bosque de Pino,Adaptado,Impacto Mínimo,0,0,0,1.4,0,1.4,0 a 5 Hectáreas,0.003472222,0.017361111,0.173611111
2021,21-09-0862,19,9,43.18,19.161994,99,4,57.49,-99.08263611,9,Ciudad de México,Milpa Alta,9,9,9009,Centro,B.C. San Salvador Cuauhtenco,Actividades ilícitas,Vandalismo,44249,44249,1 Día,Superficial,Bosque de Pino-Encino,Adaptado,Impacto Mínimo,0,0,0,0.52,0.52,1.04,0 a 5 Hectáreas,0.003472222,0.005555556,0.032638889
2021,21-09-0869,19,11,26.31,19.190642,99,11,32.67,-99.19240833,12,Ciudad de México,Tlalpan,9,12,9012,Centro,B.C. de San Miguel y Santo Tomas Ajusco,Actividades ilícitas,Vandalismo,44249,44249,1 Día,Superficial,Bosque de Pino-Encino,Adaptado,Impacto Mínimo,0,0,0,0.12,0,0.12,0 a 5 Hectáreas,0.003472222,0.017361111,0.045138889
2021,21-09-0870,19,7,12.45,19.120125,99,4,26.88,-99.07413333,9,Ciudad de México,Milpa Alta,9,9,9009,Centro,B.C. San Salvador Cuauhtenco,Actividades ilícitas,Vandalismo,44249,44249,1 Día,Superficial,Pastizal Natural,Adaptado,Impacto Mínimo,0,0,0,0.7,0,0.7,0 a 5 Hectáreas,0.003472222,0.008333333,0.04375
2021,21-09-0871,19,8,2.24,19.133956,99,8,43.91,-99.14553056,9,Ciudad de México,Milpa Alta,9,9,9009,Centro,B.C. San Miguel Topilejo,Actividades ilícitas,Vandalismo,44249,44249,1 Día,Superficial,Matorral Submontano,Otros,Impacto Mínimo,0,0,0,0.25,0,0.25,0 a 5 Hectáreas,0.003472222,0.001388889,0.017361111
